commodity,commodity_group,state,district,date,arrival_quantity,min_price,modal_price,max_price,msp,arrival_unit,price_unit,date_processed
Tomato,Vegetables,Maharashtra,Ratnagiri,16-07-2024,21.50,3500.00,5000.00,5500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316077
Tomato,Vegetables,Maharashtra,Ratnagiri,17-07-2024,12.00,3600.00,4900.00,6500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316084
Tomato,Vegetables,Maharashtra,Ratnagiri,18-07-2024,6.00,4800.00,5600.00,6500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316093
Tomato,Vegetables,Maharashtra,Ratnagiri,19-07-2024,11.00,3200.00,5800.00,6500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316100
Tomato,Vegetables,Maharashtra,Ratnagiri,22-07-2024,13.50,3000.00,4800.00,6500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316107
Tomato,Vegetables,Maharashtra,Ratnagiri,23-07-2024,8.50,4200.00,6000.00,6500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316116
Tomato,Vegetables,Maharashtra,Ratnagiri,24-07-2024,8.50,2600.00,4000.00,6500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316123
Tomato,Vegetables,Maharashtra,Ratnagiri,25-07-2024,7.50,4000.00,5900.00,6400.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316133
Tomato,Vegetables,Maharashtra,Ratnagiri,26-07-2024,8.80,4400.00,5000.00,6200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316140
Tomato,Vegetables,Maharashtra,Ratnagiri,29-07-2024,14.30,3000.00,3800.00,4500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316147
Tomato,Vegetables,Maharashtra,Ratnagiri,30-07-2024,8.50,1600.00,2900.00,3600.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316154
Tomato,Vegetables,Maharashtra,Ratnagiri,01-08-2024,12.20,1200.00,2500.00,3300.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316161
Tomato,Vegetables,Maharashtra,Ratnagiri,02-08-2024,13.20,1400.00,2900.00,3500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316170
Tomato,Vegetables,Maharashtra,Ratnagiri,06-08-2024,8.80,2000.00,2400.00,2600.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316177
Tomato,Vegetables,Maharashtra,Ratnagiri,07-08-2024,10.70,1300.00,2200.00,2500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316185
Tomato,Vegetables,Maharashtra,Ratnagiri,08-08-2024,9.00,1200.00,2000.00,2500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316193
Tomato,Vegetables,Maharashtra,Ratnagiri,09-08-2024,8.00,1000.00,1600.00,2200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316203
Tomato,Vegetables,Maharashtra,Ratnagiri,12-08-2024,12.00,1400.00,2200.00,2600.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316211
Tomato,Vegetables,Maharashtra,Ratnagiri,14-08-2024,12.20,1100.00,1500.00,1800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316218
Tomato,Vegetables,Maharashtra,Ratnagiri,16-08-2024,11.50,1400.00,2400.00,2800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316225
Tomato,Vegetables,Maharashtra,Ratnagiri,19-08-2024,6.20,1500.00,2300.00,2800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316232
Tomato,Vegetables,Maharashtra,Ratnagiri,20-08-2024,6.00,1000.00,1500.00,1900.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316241
Tomato,Vegetables,Maharashtra,Ratnagiri,21-08-2024,6.50,1000.00,2000.00,2400.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316248
Tomato,Vegetables,Maharashtra,Ratnagiri,22-08-2024,7.70,1000.00,1600.00,2100.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316255
Tomato,Vegetables,Maharashtra,Ratnagiri,23-08-2024,7.00,1400.00,1900.00,2300.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316262
Tomato,Vegetables,Maharashtra,Ratnagiri,26-08-2024,1.50,1800.00,2200.00,2500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316271
Tomato,Vegetables,Maharashtra,Ratnagiri,27-08-2024,8.00,1000.00,1200.00,1600.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316280
Tomato,Vegetables,Maharashtra,Ratnagiri,28-08-2024,6.50,1000.00,1500.00,2000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316287
Tomato,Vegetables,Maharashtra,Ratnagiri,30-08-2024,6.50,1000.00,1800.00,2200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316295
Tomato,Vegetables,Maharashtra,Ratnagiri,02-09-2024,7.30,1000.00,1600.00,2100.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316303
Tomato,Vegetables,Maharashtra,Ratnagiri,03-09-2024,7.00,600.00,1200.00,1500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316310
Tomato,Vegetables,Maharashtra,Ratnagiri,04-09-2024,6.50,1000.00,1500.00,2200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316319
Tomato,Vegetables,Maharashtra,Ratnagiri,05-09-2024,6.00,1500.00,2000.00,2300.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316327
Tomato,Vegetables,Maharashtra,Ratnagiri,06-09-2024,7.50,2000.00,2500.00,2800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316334
Tomato,Vegetables,Maharashtra,Ratnagiri,09-09-2024,7.50,1000.00,2000.00,2600.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316341
Tomato,Vegetables,Maharashtra,Ratnagiri,10-09-2024,6.70,1000.00,1800.00,2400.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316351
Tomato,Vegetables,Maharashtra,Ratnagiri,11-09-2024,6.60,1000.00,1800.00,2400.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316360
Tomato,Vegetables,Maharashtra,Ratnagiri,12-09-2024,6.50,1000.00,1700.00,1900.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316367
Tomato,Vegetables,Maharashtra,Ratnagiri,13-09-2024,1.30,1500.00,2000.00,2500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316374
Tomato,Vegetables,Maharashtra,Ratnagiri,18-09-2024,6.00,3000.00,3300.00,3500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316381
Tomato,Vegetables,Maharashtra,Ratnagiri,19-09-2024,5.00,2200.00,2800.00,3300.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316388
Tomato,Vegetables,Maharashtra,Ratnagiri,20-09-2024,7.50,3000.00,3500.00,3800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316397
Tomato,Vegetables,Maharashtra,Ratnagiri,23-09-2024,6.00,3500.00,3800.00,4000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316404
Tomato,Vegetables,Maharashtra,Ratnagiri,24-09-2024,4.50,3200.00,3700.00,4000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316411
Tomato,Vegetables,Maharashtra,Ratnagiri,25-09-2024,7.50,3700.00,4200.00,4500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316418
Tomato,Vegetables,Maharashtra,Ratnagiri,26-09-2024,4.70,3700.00,4200.00,4500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316427
Tomato,Vegetables,Maharashtra,Ratnagiri,27-09-2024,8.00,2500.00,3600.00,4500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316436
Tomato,Vegetables,Maharashtra,Ratnagiri,30-09-2024,6.00,2500.00,3600.00,4500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316443
Tomato,Vegetables,Maharashtra,Ratnagiri,01-10-2024,6.50,2000.00,3500.00,4500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316450
Tomato,Vegetables,Maharashtra,Ratnagiri,03-10-2024,3.80,5000.00,6500.00,7000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316457
Tomato,Vegetables,Maharashtra,Ratnagiri,04-10-2024,5.00,4000.00,5700.00,6500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316464
Tomato,Vegetables,Maharashtra,Ratnagiri,07-10-2024,7.50,4000.00,5500.00,6200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316473
Tomato,Vegetables,Maharashtra,Ratnagiri,09-10-2024,7.00,2500.00,4500.00,5000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316480
Tomato,Vegetables,Maharashtra,Ratnagiri,10-10-2024,6.00,3200.00,4500.00,5500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316488
Tomato,Vegetables,Maharashtra,Ratnagiri,11-10-2024,7.50,3000.00,4500.00,5500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316495
Tomato,Vegetables,Maharashtra,Ratnagiri,14-10-2024,2.30,40000.00,45000.00,50000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316504
Tomato,Vegetables,Maharashtra,Ratnagiri,15-10-2024,2.90,2500.00,3500.00,5500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316513
Tomato,Vegetables,Maharashtra,Ratnagiri,16-10-2024,2.10,4000.00,5000.00,6000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316520
Tomato,Vegetables,Maharashtra,Ratnagiri,17-10-2024,3.00,4500.00,4800.00,5000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316527
Tomato,Vegetables,Maharashtra,Ratnagiri,18-10-2024,2.70,4000.00,4300.00,4500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316534
Tomato,Vegetables,Maharashtra,Ratnagiri,21-10-2024,3.10,4500.00,4700.00,4800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316541
Tomato,Vegetables,Maharashtra,Ratnagiri,22-10-2024,6.50,2000.00,4000.00,4500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316550
Tomato,Vegetables,Maharashtra,Ratnagiri,23-10-2024,1.60,2000.00,2500.00,3600.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316557
Tomato,Vegetables,Maharashtra,Ratnagiri,24-10-2024,2.10,2000.00,3000.00,3600.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316564
Tomato,Vegetables,Maharashtra,Ratnagiri,25-10-2024,1.90,2000.00,3000.00,4500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316571
Tomato,Vegetables,Maharashtra,Ratnagiri,28-10-2024,2.20,2500.00,2800.00,3000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316582
Tomato,Vegetables,Maharashtra,Ratnagiri,29-10-2024,1.80,2500.00,3000.00,3500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316589
Tomato,Vegetables,Maharashtra,Ratnagiri,01-11-2024,1.50,1000.00,1500.00,2200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316596
Tomato,Vegetables,Maharashtra,Ratnagiri,04-11-2024,2.70,1500.00,2000.00,2500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316603
Tomato,Vegetables,Maharashtra,Ratnagiri,05-11-2024,1.90,170.00,2000.00,2500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316610
Tomato,Vegetables,Maharashtra,Ratnagiri,06-11-2024,2.40,2000.00,2100.00,2200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316619
Tomato,Vegetables,Maharashtra,Ratnagiri,07-11-2024,4.50,1200.00,1400.00,1600.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316626
Tomato,Vegetables,Maharashtra,Ratnagiri,08-11-2024,2.10,1200.00,1500.00,1600.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316633
Tomato,Vegetables,Maharashtra,Ratnagiri,11-11-2024,2.70,2000.00,2010.00,2200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316640
Tomato,Vegetables,Maharashtra,Ratnagiri,12-11-2024,2.40,2000.00,2100.00,2200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316647
Tomato,Vegetables,Maharashtra,Ratnagiri,13-11-2024,2.70,2000.00,2100.00,2200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316657
Tomato,Vegetables,Maharashtra,Ratnagiri,14-11-2024,1.80,2200.00,2300.00,2500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316664
Tomato,Vegetables,Maharashtra,Ratnagiri,15-11-2024,2.10,2000.00,2100.00,2200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316671
Tomato,Vegetables,Maharashtra,Ratnagiri,18-11-2024,2.10,2300.00,2400.00,2500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316679
Tomato,Vegetables,Maharashtra,Ratnagiri,21-11-2024,2.40,1200.00,1300.00,1500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316686
Tomato,Vegetables,Maharashtra,Ratnagiri,22-11-2024,1.60,1200.00,1300.00,1500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316698
Tomato,Vegetables,Maharashtra,Ratnagiri,25-11-2024,2.40,2500.00,2700.00,2800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316705
Tomato,Vegetables,Maharashtra,Ratnagiri,26-11-2024,2.40,2500.00,2600.00,2800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316712
Tomato,Vegetables,Maharashtra,Ratnagiri,27-11-2024,2.40,2500.00,2700.00,2800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316719
Tomato,Vegetables,Maharashtra,Ratnagiri,02-12-2024,1.80,3000.00,3300.00,3500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316726
Tomato,Vegetables,Maharashtra,Ratnagiri,03-12-2024,1.80,2500.00,2900.00,3200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316737
Tomato,Vegetables,Maharashtra,Ratnagiri,04-12-2024,2.10,2500.00,2700.00,3500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316744
Tomato,Vegetables,Maharashtra,Ratnagiri,18-12-2024,2.00,1500.00,1700.00,1800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.316751
Tomato,Vegetables,Maharashtra,Ratnagiri,19-12-2024,23.00,1200.00,1400.00,1500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352863
Tomato,Vegetables,Maharashtra,Ratnagiri,20-12-2024,0.70,1500.00,1800.00,2000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352893
Tomato,Vegetables,Maharashtra,Ratnagiri,23-12-2024,1.50,1500.00,2000.00,2500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352915
Tomato,Vegetables,Maharashtra,Ratnagiri,26-12-2024,2.10,2500.00,2600.00,2700.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352923
Tomato,Vegetables,Maharashtra,Ratnagiri,27-12-2024,2.10,1500.00,1700.00,1800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352930
Tomato,Vegetables,Maharashtra,Ratnagiri,30-12-2024,2.20,1000.00,1100.00,1200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352938
Tomato,Vegetables,Maharashtra,Ratnagiri,01-01-2025,1.80,1100.00,1200.00,1300.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352945
Tomato,Vegetables,Maharashtra,Ratnagiri,02-01-2025,1.50,1100.00,1200.00,1300.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352959
Tomato,Vegetables,Maharashtra,Ratnagiri,03-01-2025,2.20,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352966
Tomato,Vegetables,Maharashtra,Ratnagiri,08-01-2025,2.40,1000.00,1300.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352973
Tomato,Vegetables,Maharashtra,Ratnagiri,09-01-2025,1.50,1000.00,1300.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352980
Tomato,Vegetables,Maharashtra,Ratnagiri,10-01-2025,1.50,1200.00,1300.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352987
Tomato,Vegetables,Maharashtra,Ratnagiri,13-01-2025,1.80,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.352996
Tomato,Vegetables,Maharashtra,Ratnagiri,15-01-2025,2.10,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353003
Tomato,Vegetables,Maharashtra,Ratnagiri,16-01-2025,2.40,1200.00,1300.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353010
Tomato,Vegetables,Maharashtra,Ratnagiri,23-01-2025,3.00,1000.00,1300.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353017
Tomato,Vegetables,Maharashtra,Ratnagiri,24-01-2025,2.20,1000.00,1300.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353025
Tomato,Vegetables,Maharashtra,Ratnagiri,27-01-2025,2.40,1000.00,1300.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353035
Tomato,Vegetables,Maharashtra,Ratnagiri,29-01-2025,2.00,1000.00,1300.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353044
Tomato,Vegetables,Maharashtra,Ratnagiri,30-01-2025,2.40,500.00,1000.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353051
Tomato,Vegetables,Maharashtra,Ratnagiri,31-01-2025,2.40,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353058
Tomato,Vegetables,Maharashtra,Ratnagiri,05-02-2025,2.50,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353065
Tomato,Vegetables,Maharashtra,Ratnagiri,14-02-2025,4.50,600.00,800.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353072
Tomato,Vegetables,Maharashtra,Ratnagiri,17-02-2025,2.40,500.00,700.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353081
Tomato,Vegetables,Maharashtra,Ratnagiri,21-02-2025,5.30,1500.00,1700.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353088
Tomato,Vegetables,Maharashtra,Ratnagiri,24-02-2025,5.30,1500.00,1700.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353095
Tomato,Vegetables,Maharashtra,Ratnagiri,28-02-2025,1.80,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353102
Tomato,Vegetables,Maharashtra,Ratnagiri,06-03-2025,3.70,1200.00,1300.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353111
Tomato,Vegetables,Maharashtra,Ratnagiri,07-03-2025,3.70,500.00,800.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353121
Tomato,Vegetables,Maharashtra,Ratnagiri,10-03-2025,3.80,1200.00,1300.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353128
Tomato,Vegetables,Maharashtra,Ratnagiri,12-03-2025,1.90,1200.00,1300.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353135
Tomato,Vegetables,Maharashtra,Ratnagiri,13-03-2025,2.10,1200.00,1300.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353142
Tomato,Vegetables,Maharashtra,Ratnagiri,17-03-2025,4.70,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353149
Tomato,Vegetables,Maharashtra,Ratnagiri,20-03-2025,3.70,1200.00,1300.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353156
Tomato,Vegetables,Maharashtra,Ratnagiri,21-03-2025,5.30,500.00,700.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353165
Tomato,Vegetables,Maharashtra,Ratnagiri,24-03-2025,29.00,1000.00,1100.00,1300.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353172
Tomato,Vegetables,Maharashtra,Ratnagiri,26-03-2025,19.00,1100.00,1300.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353179
Tomato,Vegetables,Maharashtra,Ratnagiri,27-03-2025,4.50,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353188
Tomato,Vegetables,Maharashtra,Ratnagiri,28-03-2025,21.00,800.00,900.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353195
Tomato,Vegetables,Maharashtra,Ratnagiri,02-04-2025,6.50,400.00,600.00,800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353205
Tomato,Vegetables,Maharashtra,Ratnagiri,03-04-2025,20.00,800.00,900.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353212
Tomato,Vegetables,Maharashtra,Ratnagiri,04-04-2025,4.00,800.00,850.00,900.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353219
Tomato,Vegetables,Maharashtra,Ratnagiri,07-04-2025,4.50,500.00,700.00,800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353226
Tomato,Vegetables,Maharashtra,Ratnagiri,09-04-2025,6.00,500.00,700.00,800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353237
Tomato,Vegetables,Maharashtra,Ratnagiri,10-04-2025,2.40,600.00,700.00,900.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353246
Tomato,Vegetables,Maharashtra,Ratnagiri,11-04-2025,3.30,800.00,1000.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353253
Tomato,Vegetables,Maharashtra,Ratnagiri,14-04-2025,4.50,1200.00,1300.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353268
Tomato,Vegetables,Maharashtra,Ratnagiri,16-04-2025,5.30,500.00,800.00,1100.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353277
Tomato,Vegetables,Maharashtra,Ratnagiri,17-04-2025,4.50,500.00,800.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353284
Tomato,Vegetables,Maharashtra,Ratnagiri,18-04-2025,4.50,800.00,1000.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353292
Tomato,Vegetables,Maharashtra,Ratnagiri,21-04-2025,6.50,500.00,700.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353301
Tomato,Vegetables,Maharashtra,Ratnagiri,23-04-2025,5.30,800.00,900.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353308
Tomato,Vegetables,Maharashtra,Ratnagiri,24-04-2025,3.70,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353315
Tomato,Vegetables,Maharashtra,Ratnagiri,25-04-2025,3.30,900.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353322
Tomato,Vegetables,Maharashtra,Ratnagiri,28-04-2025,4.50,500.00,700.00,800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353329
Tomato,Vegetables,Maharashtra,Ratnagiri,30-04-2025,6.00,800.00,900.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353338
Tomato,Vegetables,Maharashtra,Ratnagiri,01-05-2025,4.50,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353345
Tomato,Vegetables,Maharashtra,Ratnagiri,04-05-2025,5.30,1200.00,1300.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353354
Tomato,Vegetables,Maharashtra,Ratnagiri,07-05-2025,4.50,1200.00,1300.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353361
Tomato,Vegetables,Maharashtra,Ratnagiri,08-05-2025,3.80,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353368
Tomato,Vegetables,Maharashtra,Ratnagiri,09-05-2025,5.30,8000.00,9000.00,11000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353378
Tomato,Vegetables,Maharashtra,Ratnagiri,12-05-2025,4.70,800.00,1000.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353385
Tomato,Vegetables,Maharashtra,Ratnagiri,15-05-2025,3.80,1400.00,1450.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353392
Tomato,Vegetables,Maharashtra,Ratnagiri,16-05-2025,4.70,1200.00,1300.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353399
Tomato,Vegetables,Maharashtra,Ratnagiri,19-05-2025,5.10,1200.00,1400.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353406
Tomato,Vegetables,Maharashtra,Ratnagiri,21-05-2025,4.50,1500.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353415
Tomato,Vegetables,Maharashtra,Ratnagiri,22-05-2025,5.30,1000.00,1400.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353422
Tomato,Vegetables,Maharashtra,Ratnagiri,23-05-2025,4.70,2000.00,2100.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:20.353431
